,value
2318,-1.184701476918475
2319,-1.3175842910055118
2320,-1.311474232330683
2321,-1.477030428866057
2322,-1.3797500786623635
2323,-0.7986497534135468
2324,-1.1418130524924586
2325,-0.9626051073420347
2326,-0.8540853698240799
2327,-0.8373022124324874
2328,-0.6828780468123559
2329,-0.4714619634221951
2330,-0.9568264673473159
2331,-0.42975696974306643
2332,-0.4088353960202973
2333,-0.4602957954046689
2334,-0.3269780113426509
2335,-0.43331154751028783
2336,-0.2554199431024322
2337,0.26084973392809285
2338,-0.1267383070421353
2339,0.2656882768177107
2340,0.38557729383394523
2341,0.6307471646762508
2342,0.39672279960513
2343,0.3999730755705384
2344,0.7326740148944104
2345,0.5808679800371626
2346,0.9302989454235331
2347,0.7344927686065701
2348,0.7071465929490471
2349,1.037837036084947
2350,0.8363493441612995
2351,1.1067458545810807
2352,1.166700464872334
2353,1.2036188321179138
2354,1.1106649168226357
2355,1.0771772814778382
2356,1.3483978323263552
2357,1.4351273467449293
2358,1.3621109364649853
2359,1.329263562378904
2360,1.4607759802941227
2361,1.0824729228527037
2362,1.4602416922745962
2363,1.4921260243570948
2364,1.499266552777183
2365,1.6004642208129516
2366,1.1351174760245268
2367,1.261515558722836
2368,1.2544603911199697
2369,1.1886872768881065
2370,1.2547333087717039
2371,1.0809739260186042
2372,1.3386807781576509
2373,1.101957830247629
2374,1.0419111828424024
2375,1.1247764004539111
2376,0.7067073168013123
2377,1.057950977468073
2378,0.7632244235602349
2379,0.6358866009761611
2380,0.8631397954292044
2381,0.4943047714836607
2382,0.3993635671092852
2383,0.05067853747647255
2384,0.19429975290239831
2385,0.009289402133798141
2386,0.23741156754818538
2387,0.024576501867256573
2388,-0.06561959541009943
2389,0.03226233237018128
2390,-0.19110319447977459
2391,-0.7080461419406551
2392,-0.6113457158099681
2393,-0.49221750567114997
2394,-0.5990478957955719
2395,-0.6435549238366777
2396,-0.7316079172960923
2397,-1.001608899830019
2398,-0.8940986190531683
2399,-0.9985117629335692
2400,-1.0136872075669465
2401,-0.840298489762689
2402,-1.250242370119352
2403,-0.9724489459572884
2404,-1.3084814871056332
2405,-1.3275034180168093
2406,-1.476338174877828
2407,-1.2804395992256414
2408,-1.2460227633108225
2409,-1.507840195377891
2410,-1.0703762070189367
2411,-1.182326067315896
2412,-1.1420556322719304
2413,-1.4170977161358764
2414,-1.215702014391957
2415,-1.0660609178060096
2416,-1.357857179837728
2417,-1.2530513452960144
2418,-1.291402696132939
2419,-1.4378224846883871
2420,-1.0272197237559786
2421,-0.9416237240995604
2422,-1.4629893641564158
2423,-1.3593229074119249
2424,-1.2437444302069767
2425,-0.825322308008757
2426,-1.0844984248696032
2427,-0.9558949711225432
2428,-0.7749861622298839
2429,-0.8965637460708253
2430,-0.6236666008448412
2431,-0.27046377559482293
2432,-0.5530828968214377
2433,-0.4577656899193796
2434,-0.06574613898184434
2435,-0.15826423837988257
2436,0.027582313257579982
2437,0.030183901087329157
2438,0.416385773136699
2439,0.30964774431406816
2440,0.33531948934758415
2441,0.47329425668138053
2442,0.5951812283861786
2443,0.43457310925186365
2444,0.8334527023054927
2445,0.5987797118878053
2446,0.8516838296746917
2447,0.7333585188779559
2448,0.8985943812222078
2449,1.145011884186973
2450,0.9705532283976024
2451,1.2700623168592264
2452,0.8937352701103881
2453,1.0615755543426897
2454,1.313129678522206
2455,1.281291680786528
2456,1.1888184488061708
2457,1.2141764351650275
2458,1.0244217896242005
2459,1.2712526823085493
2460,1.2700349073005333
2461,1.4199318090399586
2462,1.760120539837805
2463,1.4685632615200326
2464,1.3438594808570938
2465,1.3709998355120958
2466,1.5265400357065186
2467,1.5813222181598197
2468,1.3829108677027864
2469,1.4886773987177961
2470,1.3937672555762273
2471,1.044405862246588
2472,1.389757450930336
2473,0.9786158428999165
2474,1.037456538475539
2475,0.8181644790129066
2476,0.9495465366494871
2477,0.7627021945492913
2478,0.5932709477643499
2479,0.5811387770937279
2480,0.4237214714806058
2481,0.7271109696751523
2482,0.42187221634913874
2483,0.33691057886822284
2484,0.3137310467691481
2485,0.38025862651165465
2486,0.050427141264789976
2487,-0.06550951779992553
2488,-0.12653329972366734
2489,-0.20325556582018323
2490,-0.27806923759143054
2491,-0.5574140360899813
2492,-0.6655074396751601
2493,-0.8517233832166347
2494,-0.6537753332957412
2495,-0.4003948265727596
2496,-0.6935246425066541
2497,-0.9430110988358547
2498,-0.8581847267512136
2499,-0.9160232848438268
2500,-0.7141214613283916
2501,-1.1281401766146606
2502,-1.0823697158885668
2503,-1.0858363064709031
2504,-1.2908090203961957
2505,-1.3804184592036048
2506,-1.503439671660768
2507,-1.3488426199568888
2508,-1.2331490587809841
2509,-1.3582915156189663
2510,-1.1526455154920003
2511,-1.2627834864187553
2512,-1.2871508939902458
2513,-1.3901002753653984
2514,-1.743810086549999
2515,-1.02068108788744
2516,-1.1512023126353665
2517,-1.2176755866768012
2518,-1.2672949569594842
2519,-1.3991538766043021
2520,-1.356368681520844
2521,-1.208268291589587
2522,-1.027297239056269
2523,-1.2655951206159657
2524,-0.9505768508046161
2525,-0.9544199173700417
2526,-1.116919756647201
2527,-0.9223707064085456
2528,-0.9529868687682013
2529,-0.7989708281829163
2530,-0.6225057909662358
2531,-0.7155454599656896
2532,-0.4178933923016428
2533,-0.347939060433641
2534,-0.24339424831945855
2535,-0.1617721968118464
2536,0.08437338773100311
2537,-0.06326087425956728
2538,0.275959872617482
2539,0.18665782668742692
2540,0.24789126604902012
2541,0.3917824296320691
2542,0.3427701497361745
2543,0.7764981522602354
2544,0.6454954139886304
2545,0.862212902836347
2546,0.7456908341952708
2547,0.692683573101619
2548,0.8135817272487702
2549,0.9888020192754978
2550,1.2822748636668972
2551,1.2139827474680434
2552,0.9939765594915657
2553,1.3249441019912949
2554,1.2243330017280754
2555,1.1512772404316394
2556,1.2584258319905581
2557,1.3897128759456399
2558,1.4228081240299575
2559,1.089183518683014
2560,1.3969396353698667
2561,1.0925149632855575
2562,1.541970379875215
2563,1.3331755016071467
2564,1.3571276339476932
2565,1.0772055850425781
2566,1.5737114677828583
2567,1.3018115300757838
2568,1.0270560945091374
2569,1.2995993479280588
2570,1.4002720967266067
2571,0.9429562245765767
2572,1.0356783532506912
2573,1.067611069954349
2574,1.1213583948213788
2575,1.1447452353195295
2576,0.8860984360693637
2577,0.9167720401740497
2578,0.582544872454737
2579,0.8009027198444124
2580,0.5952977606816685
2581,0.7690777008767962
2582,0.6176061998244131
2583,0.42027914710818287
2584,0.057669918818737176
2585,0.34271617113555275
2586,0.08979902367847137
2587,-0.11273193433947937
2588,0.0534707750643153
2589,0.00877558115835575
2590,-0.47536376259597435
2591,-0.6703493993718119
2592,-0.6595100427785153
2593,-0.6141543997427362
2594,-0.5784621440832832
2595,-0.61294001297815
2596,-1.1287188971586684
2597,-1.078919513224231
2598,-0.9019018935397617
2599,-1.0683235998157237
2600,-0.9257214155807217
2601,-1.1956530465336583
2602,-1.1889503835411819
2603,-1.2266988904985
2604,-1.0152075670694534
2605,-1.0239663950476854
2606,-1.202966155345187
2607,-1.3076822802486467
2608,-1.034628796204632
2609,-1.3853353384243547
2610,-1.4662970330607972
2611,-1.4193394709446978
2612,-1.462300556192688
2613,-1.6203967605674086
2614,-1.4485311946164154
2615,-1.4180498325491087
2616,-1.514665309763482
2617,-1.6453187464761037
2618,-1.45901608340984
2619,-1.142556444662658
2620,-1.2535510932031215
2621,-1.17342561721424
2622,-1.3941926021577202
2623,-1.2789064487515265
2624,-0.8508720891366247
2625,-1.2922637848050762
2626,-0.8790925456986108
2627,-0.6981091109110769
2628,-0.8226900259717724
2629,-0.7756313947915747
2630,-0.9618460793523821
2631,-0.7277917739994132
2632,-0.43465948309737223
2633,-0.5264242262942487
2634,-0.543002874518449
2635,-0.21899458919518433
2636,-0.19774158988508195
2637,0.17278750802215992
2638,0.17388462051871734
2639,-0.1841603267076506
2640,0.32970095043654535
2641,0.28101580125150305
2642,0.3984064276124993
2643,0.28923323260650763
2644,0.8541527921480825
2645,0.774714293271964
2646,0.7608352767783413
2647,0.5134515689661329
2648,1.0211955227570253
2649,0.9661877931528781
2650,1.0762907934988672
2651,1.2804518130186073
2652,1.0044291077174305
2653,1.2927928921478795
2654,1.1821630746312817
2655,1.026262916655601
2656,1.321794828731341
2657,1.3414436477507077
2658,1.566212228939074
2659,1.570930444035311
2660,1.429790337488981
2661,1.5369946145869544
2662,1.348678567156862
2663,1.6569907941704871
2664,1.4015695688726906
2665,1.6639106240199704
2666,1.3676748882697636
2667,1.2992234852978992
2668,1.6308611244789273
2669,1.374136241193555
2670,1.165163833112558
2671,1.4822022352459463
2672,1.0818565760339425
2673,0.9036013432610852
2674,1.216130930899245
2675,0.7891199451327306
2676,0.9364092754555675
2677,0.9454545486635911
2678,0.5090498855678289
2679,0.6414674601236394
2680,0.27783611809481
2681,0.7677187755780275
2682,0.7149081837808134
2683,0.4351661685323634
2684,0.2755359394161404
2685,0.22150383041145805
2686,0.26548362172758655
2687,-0.11870579133424397
2688,-0.24918359873535456
2689,-0.06570036968861304
2690,-0.2729905256303888
2691,-0.42924260312385953
2692,-0.4384347080797427
2693,-0.6296429913415736
2694,-0.7605252320155034
2695,-0.873169744018615
2696,-0.49124075920301674
2697,-0.9298435364908171
2698,-0.7792786576540928
2699,-1.0136799727699481
2700,-0.8620519961959607
2701,-1.1308415578616002
2702,-0.983759915646879
2703,-1.1867676695680272
2704,-1.0955704037526903
2705,-1.2728805311526266
2706,-1.3481655662879932
2707,-1.389227117365477
2708,-1.4141539818740525
2709,-1.4129890249476122
2710,-1.4356017704256296
2711,-1.21697592525817
2712,-1.4120201402932393
2713,-1.1505591399650497
2714,-1.428781425874114
2715,-1.2274522478518994
2716,-1.4518758138305154
2717,-1.54938062527255
2718,-1.580026238974649
2719,-1.2869748249896875
2720,-1.338740303223473
2721,-1.296393399996014
2722,-1.3641892899072932
2723,-1.3641016159513348
2724,-0.8576891665472186
2725,-0.816321011818716
2726,-0.9921469278423468
2727,-0.9836892253431018
2728,-0.9504348463733339
2729,-0.8743648234851887
2730,-0.5232418537937296
2731,-0.5400248048724434
2732,-0.6520205625395612
2733,-0.07239515735712088
2734,-0.03825575914579327
2735,-0.4592874811101109
2736,-0.09471411334576241
2737,-0.15434181814243642
2738,0.28868978985830107
2739,0.06645039062390978
2740,0.4129049849743228
2741,0.46183027679377436
2742,0.38548550910244633
2743,0.5159665216762516
2744,0.46885747834299163
2745,0.6578515836472639
2746,0.5622886397455716
2747,0.9870401146164536
2748,0.7260846181116589
2749,0.9029072263271919
2750,0.8307224343327877
2751,0.7156180120442883
2752,1.2157180676274524
2753,1.1352346502047304
2754,1.1551949914983304
2755,1.1051867983791568
2756,1.4422231905035996
2757,1.196786043052823
2758,1.3513531925090416
2759,1.211940064862712
2760,1.457127441455793
2761,1.4654588180045378
2762,1.4698145493910877
2763,1.673401555278737
2764,1.1364845983088494
2765,1.311764487795131
2766,1.4195574456806144
2767,1.4139334239149908
2768,1.2946656634596199
2769,1.1924951454726966
2770,1.3677512377205547
2771,1.2842823287136413
2772,1.2221812800172513
2773,1.1631971521066107
2774,1.1244390443227128
2775,1.200911836225775
2776,0.8462886461694624
2777,0.8759162278849719
2778,0.7073124788915415
2779,0.4207637503542511
2780,0.8345479078457094
2781,0.6888427351735765
2782,0.26115174123332496
2783,0.20888102565492628
2784,0.30897012723488193
2785,0.23373704687460872
2786,0.03555509754749542
2787,0.17363662344757336
2788,-0.12091191266028345
2789,-0.4665238045637431
2790,-0.431691960752309
2791,-0.5234216169624331
2792,-0.7727092357346117
2793,-0.7955664030651897
2794,-0.5428386363369875
2795,-0.7459984222015581
2796,-0.640355165012675
2797,-1.0029326638684495
2798,-1.2101941268285392
2799,-0.9136679054829764
2800,-0.8850259201222099
2801,-1.0625291972162851
2802,-1.1399904055607673
2803,-1.3849678449041272
2804,-1.2847792569252268
2805,-1.2083852064058582
2806,-1.2400127014587086
2807,-1.3878574115087057
2808,-1.3972302701089556
2809,-1.3547291628406521
2810,-1.4359912022225263
2811,-1.312146753047557
2812,-1.5235638418080608
2813,-1.5312341433828447
2814,-1.6109840661733992
2815,-1.6919034316815798
2816,-1.5978336890248137
2817,-1.4019591838661687
2818,-1.1741466883557168
2819,-1.152143321138483
2820,-1.337932642623934
2821,-1.1816613706637393
2822,-1.122743960252947
2823,-1.184762130609002
2824,-0.9953408556526053
2825,-1.1806811835039601
2826,-1.056237614832134
2827,-1.0745455406678288
2828,-1.0152783464520905
2829,-0.536558465037666
2830,-0.46790508026625743
2831,-0.5534152659214815
2832,-0.6841063524996563
2833,-0.5578401953618328
2834,-0.2137467270697062
2835,-0.16888322548274848
2836,-0.05064082585749552
2837,0.137914692085348
2838,0.30083839657793066
2839,0.1008290502615351
2840,0.5929397823002476
2841,0.4412103503877022
2842,0.7054633488209334
2843,0.7002100003915355
2844,0.6204098952464308
2845,0.7099820450250467
2846,0.7934319387798358
2847,0.7121096595143006
2848,1.115841145398101
2849,1.1435244820131005
2850,0.7807854192502405
2851,0.9036795358682805
2852,1.3841775107399124
2853,1.0034650643059857
2854,1.2201246798015066
2855,1.3190477337437883
2856,1.3388056514874882
2857,1.2330247465275919
2858,1.4070431855074728
2859,1.1726997931096879
2860,1.3599766611739947
2861,1.3454431434707628
2862,1.2012613539837096
2863,1.2822598397784755
2864,1.1152142660604294
2865,1.5211692476625944
2866,1.405634852426103
2867,1.4444983329999042
2868,1.1693351545176627
2869,1.3713946714459508
2870,1.4713900165967235
2871,1.2124616469698177
2872,1.3024741783818878
2873,1.1939542787559447
2874,0.9866524188950305
2875,1.1472811866765698
2876,1.185364325298649
2877,0.6897748607188798
2878,1.0767326659930048
2879,0.7713596749447224
2880,0.4427731921738971
2881,0.39480499648268785
2882,0.3659500876052653
2883,0.20836650465091766
2884,0.16330332125285707
2885,-0.18263397023989247
2886,0.26874622300009143
2887,-0.006181227850886151
2888,-0.11731353481461682
2889,-0.353335931719737
2890,-0.2724838543084338
2891,-0.323394647024809
2892,-0.7064677981992953
2893,-0.6353899945063235
2894,-0.695797489208626
2895,-0.9731190636183964
2896,-0.5048257117355253
2897,-0.7104971627383585
2898,-0.9499895981550662
2899,-1.0024282923487957
2900,-0.9950353318160986
2901,-1.043577781738313
2902,-1.2480828319034054
2903,-0.9897260291887457
2904,-1.352261960489739
2905,-1.1152494228220837
2906,-1.4206325775576238
2907,-1.264179444508783
2908,-1.3917972288563956
2909,-1.3569123225945132
2910,-1.3297310050469027
2911,-1.70033877043897
2912,-1.5276411984990566
2913,-1.2728313712602288
2914,-1.2894258252023147
2915,-1.3023511228079752
2916,-1.4782531155969953
2917,-1.3399249124726076
2918,-1.6037232400225392
2919,-1.2938111695236918
2920,-1.2281684469992178
2921,-1.1197317488097849
2922,-1.2986586057851315
2923,-0.968548338217287
2924,-1.3403379179082784
2925,-1.0985561303129887
2926,-0.5320608628615399
2927,-0.6963548236279979
2928,-0.8094994079149561
2929,-0.7747939258286471
2930,-0.5178183826425115
2931,-0.27452584411180336
2932,-0.29000227774129284
2933,-0.6507627741676935
2934,-0.6583502419444158
2935,-0.25701905567633765
2936,0.089861486049846
2937,0.0034114861259034734
2938,-0.10154666518115685
2939,0.17550616336461006
2940,0.29075419976247696
2941,0.4021830983858481
2942,0.2220742510515728
2943,0.47821362932329153
2944,0.6179257283887487
2945,0.829441230696331
2946,0.5652349726699173
2947,0.9414914446014024
2948,1.2267030116510476
2949,0.9061699289913867
2950,0.7150297579674207
2951,1.309949699715585
2952,1.0969348318371157
2953,1.4389103267548167
2954,1.4640360672525137
2955,1.3858492949904946
2956,1.2482582487947227
2957,1.2069352823993138
2958,1.4129349928526496
2959,1.1869108288406256
2960,1.3885003359623251
2961,1.2545549880737787
2962,1.4721178598934284
2963,1.3411388828536026
2964,1.3660597210154815
2965,1.612218552403333
2966,1.3962311005655414
2967,1.5682437564321552
2968,1.548564162092988
2969,1.3496725973420851
2970,1.6055628022302726
2971,1.2424202679858132
2972,0.9575652375738735
2973,1.0711642054634867
2974,0.8902725733649701
2975,0.9978837747432112
2976,0.7274018706077638
2977,0.8854580006755409
2978,0.8494202798828611
2979,0.509210302329955
2980,0.8471154869539591
2981,0.2654051002481964
2982,0.45343010015319385
2983,0.1564987405035806
2984,0.4803374330396189
2985,0.4810377866726837
2986,0.3115142164212833
2987,0.0016399986564142877
2988,-0.45093390522340737
2989,-0.19703365737519785
2990,-0.015887166174047618
2991,-0.22728914563601832
2992,-0.6965576874966586
2993,-0.6640082641044313
2994,-0.5583381820653059
2995,-0.6961028612206595
2996,-0.6355808875172759
2997,-0.8064024434964745
2998,-0.7378209185258511
2999,-1.0288924049416577
3000,-0.8087983376895
3001,-1.0699895684130138
3002,-1.2892337000174767
3003,-1.156704788056664
3004,-1.2846659143046475
3005,-1.3428633979108302
3006,-1.240257051957053
3007,-1.5061375298592676
3008,-1.5256968001519398
3009,-1.3044961601443266
3010,-1.435148181719057
3011,-1.5004151069126306
3012,-1.2155875675135213
3013,-1.6623556426145467
3014,-1.2473022456486083
3015,-1.5161626542314064
3016,-1.0621419419401108
3017,-1.5515592250627983
3018,-1.4244874386026347
3019,-1.2759855758817356
3020,-1.5359608742653297
3021,-1.3592614523452853
3022,-1.1984606319237319
3023,-0.9400981441240737
3024,-1.0808484791982171
3025,-0.8203988891097351
3026,-0.8769677791245637
3027,-0.8942116601240153
3028,-0.7141462337896299
3029,-0.9260145599712089
3030,-0.6402918135095901
3031,-0.5824040492463509
3032,-0.3492971910060905
3033,-0.3758042732691459
3034,-0.4761533820939874
3035,-0.28852581839521696
3036,-0.08055841902082539
3037,-0.2061545579068318
3038,-0.2119536270215545
3039,0.12302206730493565
3040,0.46709410629855874
3041,0.1376196646978567
3042,0.3497107016587736
3043,0.44927714968387417
3044,0.6415443241092315
3045,0.4637119817269959
3046,0.7167256465975107
3047,0.555953371120876
3048,0.6497897975030034
3049,1.0302206668966898
3050,0.964633207055932
3051,1.1777578502842214
3052,1.0583306147298057
3053,1.332769566664687
3054,1.199081089843846
3055,1.5257083604882404
3056,1.321255611439633
3057,1.4054926094664366
3058,1.237695970736598
3059,1.2006331634326046
3060,1.4641563697677467
3061,1.3914010091649485
3062,1.594851744661445
3063,1.5430896663326714
3064,1.0434308709453886
3065,1.6565094935381497
3066,1.2263182716111682
3067,1.3180051704982887
3068,1.2943816694746255
3069,1.5501281377487388
3070,1.3867227430525535
3071,1.1795204805650992
3072,0.8017751583061808
3073,1.0177670407824098
3074,1.232773365121525
3075,0.8182530263365235
3076,1.0014337834596732
3077,0.9236955559252071
3078,0.9931804374079667
3079,0.7501581800464837
3080,0.7975671947218341
3081,0.6934325874718629
3082,0.4589173619867303
3083,0.22970023014386298
3084,0.17729414738843263
3085,-0.07528305822463777
3086,-0.019058344505198388
3087,-0.058967957442374264
3088,-0.02374610131328936
3089,-0.5289712017361591
3090,-0.0835067205719402
3091,-0.2533572171171991
3092,-0.3803056713994174
3093,-0.36058015778001773
3094,-0.6190246443026668
3095,-0.4202939249681594
3096,-0.7570446407681428
3097,-1.0991262303396785
3098,-1.0887798653359502
3099,-0.7713778582770245
3100,-1.1777705629590325
3101,-1.0494765568664446
3102,-1.4531720869255544
3103,-1.1749629801352024
3104,-1.373130013200128
3105,-1.3164703714224744
3106,-1.3230549744052118
3107,-1.4511979654009157
3108,-1.309161162342485
3109,-1.3349374078191123
3110,-1.6440256422348323
3111,-1.3167633949172215
3112,-1.0798953685961807
3113,-1.2711671899594053
3114,-1.5566817770466277
3115,-1.2229793296653662
3116,-1.5366788593882252
3117,-1.512676646685897
3118,-1.528718730338985
3119,-1.2741093077403058
3120,-1.3609261240561417
3121,-1.2541744329206614
3122,-1.18723309235596
3123,-0.7957083191052172
3124,-1.0454038940473118
3125,-1.1558338594003665
3126,-0.7482154891120648
3127,-0.5638142762616742
3128,-1.0024859345008617
3129,-0.5722245004399009
3130,-0.4430431929744416
3131,-0.6327666408466142
3132,-0.27898970520141453
3133,-0.27263390931164877
3134,-0.30705986235148774
3135,-0.47889310540470653
3136,-0.18701018318661045
3137,-0.2357691512607979
3138,0.11140021676063905
3139,-0.1399172122598048
3140,0.030410200100243423
3141,0.3809446147184731
3142,0.5013680727726137
3143,0.6744102713449462
3144,0.6903495314377137
3145,0.8343721863323337
3146,0.77157973736035
3147,0.7543664498593452
3148,0.8174001054054204
3149,0.9692571062821427
3150,1.0490712936003765
3151,1.1331646830213518
3152,1.5359528204512887
3153,1.1570793147744944
3154,1.4936238372961292
3155,1.3904554677234686
3156,1.508569165877654
3157,1.6546809903168906
3158,1.6289356824032595
3159,1.3827195525213392
3160,1.526772016283062
3161,1.4138753686263252
3162,1.5250305630247465
3163,1.3391234349317707
3164,1.4993066407243907
3165,1.2251735400826884
3166,1.5320875981682542
3167,1.4222005389824393
3168,1.2320283718175729
3169,1.4165172283497585
3170,1.3569636219580585
3171,1.20446448136973
3172,1.104948588264242
3173,1.3359416401646236
3174,0.9675071238612512
3175,1.158037088229246
3176,0.984305067692733
3177,0.9584771980174931
3178,0.9149756022017407
3179,0.5102796717939269
3180,0.5828970486645999
3181,0.5998271349731071
3182,0.29383234069625985
3183,0.5132470679648017
3184,0.022062932006493008
3185,-0.07538594190940884
3186,-0.05461371374866575
3187,0.10675372347124845
3188,-0.16937384351579732
3189,-0.32622022131238737
3190,-0.2764480508952577
3191,-0.5750008627601981
3192,-0.4740616070441198
3193,-0.6976515686286945
3194,-0.8284813735965475
3195,-0.801040345605768
3196,-0.5816971915889677
3197,-1.0744528364827446
3198,-1.131496824688349
3199,-1.0765071979029266
3200,-0.7217804964362138
3201,-0.9118917340481848
3202,-1.245479277261843
3203,-1.1520628235995796
3204,-1.0791835704513364
3205,-1.41941257033967
3206,-1.5045796388842523
3207,-1.270954228689079
3208,-1.1481309477298178
3209,-1.2006514917807363
3210,-1.3256881624558832
3211,-1.4108623758242453
3212,-1.3164687629796765
3213,-1.530879831105397
3214,-1.5498645623113338
3215,-1.5439118698893828
3216,-1.5375775093856225
3217,-1.2998224227481265
3218,-1.0072230826685074
3219,-1.0758151752879161
3220,-1.3703434385732793
3221,-1.2901322261669872
3222,-1.2299859178473833
3223,-1.1810913492302348
3224,-0.8584571136025747
3225,-0.7827073014424046
3226,-0.7361960792896278
3227,-0.9603942462188412
3228,-0.9944278631328146
3229,-0.7667484902032922
3230,-0.4818758473626757
3231,-0.641909252573418
3232,-0.4205630721824511
3233,-0.241701862934937
3234,-0.29096023687479167
3235,-0.22006424645917644
3236,0.03511680779245996
3237,0.019256635995361093
3238,-0.15468147886606876
3239,0.18622407207045544
3240,0.40539383045086913
3241,0.17233636779458816
3242,0.7144694581727451
3243,0.430475118478816
3244,0.7818774583585153
3245,0.709902211706499
3246,0.7830816530383216
3247,1.0443220996498657
3248,0.8745432993717237
3249,0.8706540456362566
3250,1.1163101147281143
3251,1.1494625828453098
3252,1.0678286212917114
3253,1.289617885516771
3254,1.243660021967119
3255,1.5342478025793604
3256,1.3257424516181646
3257,1.5401621016066693
3258,1.3127123777710286
3259,1.1711226695764574
3260,1.573906988546768
3261,1.4107658756984958
3262,1.4281501921456474
3263,1.5083314451163237
3264,1.4386659894547782
3265,1.4729424277264362
3266,1.116340484871295
3267,1.2951585464280138
3268,1.2567533456288602
3269,1.2326204579759241
3270,1.0855051762842476
3271,1.3864319824308262
3272,1.0674275185510758
3273,1.2934714143671917
3274,1.382839517385082
3275,1.158810931690398
3276,0.8346042372350604
3277,0.7142649229360436
3278,0.6894379278730625
3279,0.6494084192914703
3280,0.9139905679909469
3281,0.5388976831452288
3282,0.43907597605266624
3283,0.46778189441101464
3284,0.4384262042093189
3285,-0.030671981510425272
3286,-0.20869628162496578
3287,-0.017707969225645437
3288,-0.07567985814357714
3289,-0.3386562549971265
3290,-0.3429551483603046
3291,-0.41845654682340006
3292,-0.5268776452223767
3293,-0.7674279446779895
3294,-0.5016036103192951
3295,-0.6975572558897682
3296,-0.6047281641066788
3297,-0.7416294338508903
3298,-0.7044124133002221
3299,-0.9342908341229244
3300,-1.3439892890677247
3301,-0.7775486690384698
3302,-0.9756804338063729
3303,-1.1335101535985723
3304,-1.2619843778455742
3305,-1.1132352064873705
3306,-1.1348331051172804
3307,-1.711544316776564
3308,-1.5606672068583485
3309,-1.1898658664339068
3310,-1.2986697868573045
3311,-1.2144082802662355
3312,-1.3441636852402397
3313,-1.2703033063273823
3314,-1.3472005312225752
3315,-1.3716088910461988
3316,-1.3117692078207481
3317,-1.4807959801343435
3318,-1.324583583436337
3319,-1.2462241666281149
3320,-1.3317015066167568
3321,-1.0969996820041532
3322,-1.1572241811396728
3323,-1.1444300974227897
3324,-0.8151533781094282
3325,-0.883595597412284
3326,-0.7876894484185621
3327,-0.6892685806831369
3328,-1.059438227857162
3329,-0.7765674416631576
3330,-0.49787429298057917
3331,-0.8338310744956421
3332,-0.481368378894838
3333,-0.2710846816005599
3334,-0.34271116264173895
3335,-0.3093585149128394
3336,-0.4078832165785585
3337,0.08080694191017523
3338,-0.14405073890691933
3339,-0.04840733565257649
3340,0.3429491345361779
3341,0.1960146551463453
3342,0.36896484734751556
3343,0.5345683807971879
3344,0.8227109295217925
3345,0.8862283688799326
3346,0.9300953108362421
3347,0.8689074684071267
3348,0.7084147439131345
3349,0.792185322074895
3350,0.9636537616814014
3351,1.234262639403964
3352,0.9057269374296292
3353,1.2492827876922687
3354,1.5547452544960798
3355,1.4597060576756
3356,1.2145982067324816
3357,1.5114160838037138
3358,1.302814203287227
3359,1.2428258604927644
3360,1.5094890526417175
3361,1.4596670220095826
3362,1.3172829215308344
3363,1.2730516966411825
3364,1.3194556777905255
3365,1.0962458433543945
3366,1.409090843716048
3367,1.274495560589433
3368,1.1089609226139547
3369,1.3930638080318398
3370,1.237874333199564
3371,1.0457401023299613
3372,1.2297050838677657
3373,1.2920103765087676
3374,0.869301557773364
3375,0.7181428851501693
3376,0.7568410372500999
3377,1.0475385982340082
3378,0.6387815549082498
3379,0.7997864550918415
3380,0.4610929425441501
3381,0.46717032996055763
3382,0.1914446943556547
3383,0.12401038231935357
3384,0.32395941360096925
3385,-0.021873522702877124
3386,-0.14862923518059112
3387,0.06671962133183518
3388,-0.08521990943873858
3389,-0.469745449144751
3390,-0.13869488912723693
3391,-0.3553737919937395
3392,-0.5313027076667959
3393,-0.5537865636221848
3394,-0.5304010015054801
3395,-0.7656632221582044
3396,-1.0468161895546948
3397,-0.7824024818388051
3398,-0.7855850765417663
3399,-0.969460654580546
3400,-0.98724909006856
3401,-1.1006463138633356
3402,-1.078061786829625
3403,-1.2588187531442367
3404,-1.4152035906365061
3405,-1.0138890262268268
3406,-1.1371011069091108
3407,-1.2809572179958248
3408,-1.5114306633124361
3409,-1.5128708265567312
3410,-1.405610374527814
3411,-1.2740091848225754
3412,-1.3070052121974876
3413,-1.4330402467006091
3414,-1.3271693494893233
3415,-1.7172000558943972
3416,-1.119237774976721
3417,-1.1440402249818518
3418,-1.4010981956867954
3419,-0.96332635244084
3420,-1.5682168800291572
3421,-1.1930303036808683
3422,-1.0224909498886405
3423,-0.8931391288960794
3424,-1.4135975211157312
3425,-0.8608380399059756
3426,-0.7504956292138506
3427,-1.009773150990182
3428,-0.4650242436017694
3429,-0.6146088900127717
3430,-0.4267435948534256
3431,-0.498751835119159
3432,-0.36592525167944845
3433,-0.24532581079583227
3434,-0.32064138222543037
3435,-0.22122206064826233
3436,-0.257197613533375
3437,0.17202332587134217
3438,0.1200476938601549
3439,-0.08891179626940049
3440,0.32932974021659556
3441,0.34025716483354757
3442,0.6074247585843993
3443,0.45172040766738375
3444,0.4634267743295066
3445,0.5994050212026159
3446,0.5606293194306621
3447,0.7961736772805549
3448,0.8494586098812406
3449,0.7452049829617126
